src_ind,dst_ind,label,date,prediction
63379,45130,0,,-1.3151009
63379,568,0,,-1.3151009
63379,46722,0,,1.3887264
63379,51327,0,,1.3887264
63379,14977,0,,-0.8658294
63379,53058,0,,-1.3151009
63379,56658,0,,-1.3896518
63379,41706,0,,-1.3896518
63379,30224,0,,-1.3151009
63379,46302,0,,-1.3151009
63379,55576,0,,-1.3151009
63379,35029,0,,-1.3151009
63379,2484,0,,1.3887264
63379,5808,0,,-1.3151009
63379,57287,0,,1.3887264
63379,56439,0,,-1.3896518
63379,26905,0,,-1.3151009
63379,25876,0,,-1.3151009
63379,22025,0,,-1.3896518
63379,52395,0,,-1.2722173
63379,57412,0,,-1.3151009
63379,17540,0,,-1.3151009
63379,49722,0,,-1.3151009
63379,53176,0,,-1.3151009
63379,26678,0,,-1.3151009
63379,22125,0,,-1.3151009
63379,15028,0,,-1.3151009
63379,35668,0,,-0.7372473
63379,40571,0,,-1.2722173
63379,40586,0,,-1.3896518
63379,26309,0,,-1.2722173
63379,62570,0,,-1.3151009
63379,63581,0,,-1.3151009
63379,14754,0,,1.3887264
63379,9868,0,,-1.3151009
63379,17933,0,,-1.3151009
63379,40335,0,,-1.3151009
63379,13745,0,,-1.3896518
63379,7466,0,,-1.3896518
63379,52041,0,,-1.3151009
63379,20330,0,,-1.3151009
63379,46133,0,,-1.3151009
63379,34361,0,,-1.1351911
63379,64040,0,,-1.3151009
63379,7352,0,,-1.3151009
63379,15003,0,,1.3887264
63379,31686,0,,-1.3151009
63379,33951,0,,-1.3151009
63379,53750,0,,-1.3151009
63379,61758,0,,-0.8658294
63379,26748,0,,-1.3151009
63379,27275,0,,1.3887264
63379,40249,0,,-1.3151009
63379,39441,0,,-1.3151009
63379,64060,0,,-1.3151009
63379,36353,0,,1.3887264
63379,22095,0,,1.3887264
63379,64143,0,,-0.9987303
63379,57850,0,,-1.3896518
63379,50234,0,,-1.3151009
63379,14543,0,,-1.3896518
63379,10243,0,,-1.2722173
63379,22144,0,,-1.1351911
63379,51758,0,,-1.3896518
63379,55425,0,,-1.3151009
63379,57072,0,,1.3887264
63379,61829,0,,-1.3151009
63379,29704,0,,-1.3151009
63379,19557,0,,-1.3151009
63379,3233,0,,-1.3151009
63379,1901,0,,-1.3896518
63379,11007,0,,-1.3896518
63379,58244,0,,-1.3896518
63379,38951,0,,-1.2722173
63379,14932,0,,-1.3151009
63379,45301,0,,-1.3151009
63379,9239,0,,-1.3896518
63379,20420,0,,-1.3151009
63379,22736,0,,-1.3151009
63379,27575,0,,1.3887264
63379,24274,0,,-1.3151009
63379,52223,0,,-1.3151009
63379,59607,0,,1.3887264
63379,6036,0,,-1.3151009
63379,30734,0,,-1.3896518
63379,15149,0,,-1.3151009
6035,61388,0,,-1.3151009
6035,39205,0,,-1.3151009
6035,13406,0,,1.3887264
6035,39633,0,,-1.3896518
6035,19226,0,,-1.3151009
6035,28294,0,,-0.7372473
6035,21176,0,,-1.3151009
6035,31312,0,,1.3887264
6035,17586,0,,-1.3151009
6035,11617,0,,-1.3151009
6035,25046,0,,-1.2722173
6035,62171,0,,-1.3896518
6035,49514,0,,-1.3151009
6035,17730,0,,-1.2722173
6035,28961,0,,-1.2722173
6035,34986,0,,-1.3151009
6035,15818,0,,-1.3151009
6035,10055,0,,1.3887264
6035,11232,0,,-1.3151009
6035,26439,0,,-1.3151009
6035,46108,0,,-1.1351911
6035,42598,0,,-1.3151009
6035,35016,0,,-1.3151009
6035,30675,0,,-1.3151009
6035,15111,0,,-1.3151009
6035,16323,0,,-1.3151009
6035,55885,0,,-1.3896518
6035,36973,0,,-1.3151009
6035,37928,0,,1.3887264
6035,58713,0,,0.32960376
6035,13315,0,,-1.3151009
6035,9533,0,,0.32641128
6035,19660,0,,-1.3151009
6035,57253,0,,1.3887264
6035,57874,0,,-2.533913
6035,45723,0,,-1.3896518
6035,6112,0,,-0.4946078
6035,54729,0,,-1.3151009
6035,56039,0,,-1.3151009
6035,51095,0,,-1.3151009
6035,52879,0,,-1.3151009
6035,56943,0,,-0.9987303
6035,55130,0,,-1.3151009
6035,30881,0,,1.3887264
6035,35363,0,,-1.3151009
6035,26093,0,,-1.3151009
6035,9737,0,,-1.3151009
6035,14769,0,,-1.3896518
6035,47353,0,,-1.3151009
6035,36537,0,,-1.3151009
6035,46216,0,,-1.3151009
6035,25555,0,,-1.6537908
6035,11850,0,,-1.3151009
6035,56188,0,,-1.3151009
6035,27561,0,,-1.3151009
6035,2539,0,,-1.3896518
6035,15497,0,,-1.2722173
6035,53409,0,,-1.3151009
6035,34576,0,,-1.3151009
6035,15737,0,,1.3887264
6035,49015,0,,-1.2722173
6035,1272,0,,-1.3151009
6035,15623,0,,1.3887264
6035,3099,0,,-1.3151009
6035,14022,0,,-0.8658294
6035,62030,0,,-1.3151009
6035,30554,0,,-1.3151009
6035,22651,0,,-1.3151009
6035,62107,0,,-1.3151009
6035,62161,0,,-1.3151009
6035,17586,0,,-1.3151009
6035,43171,0,,1.3887264
6035,30790,0,,-1.3151009
6035,63567,0,,-1.1351911
6035,40330,0,,-1.3151009
6035,35576,0,,-1.3151009
6035,16415,0,,-1.3151009
6035,7224,0,,-1.3151009
6035,31891,0,,-1.2722173
6035,4227,0,,-1.3151009
6035,39994,0,,-1.3151009
6035,33889,0,,-1.3151009
6035,2562,0,,-1.3896518
6035,33246,0,,-1.3896518
6035,8635,0,,-1.3151009
6035,64115,0,,-1.3151009
6035,15860,0,,-1.3151009
6035,22696,0,,-1.3896518
6035,29558,0,,-1.3151009
6035,2711,0,,-1.3151009
6035,44610,0,,-1.3896518
6035,38383,0,,-1.2722173
6035,56468,0,,-1.6537908
6035,41745,0,,-1.3896518
6035,40566,0,,-1.3151009
6035,8223,0,,-1.9378508
6035,4153,0,,1.3887264
6035,37017,0,,-1.3151009
6035,56138,0,,-1.3151009
47005,8346,0,,1.3887264
47005,42241,0,,-1.3151009
47005,33033,0,,-1.3151009
47005,45900,0,,-1.3151009
47005,19691,0,,-0.9987303
47005,6901,0,,-1.3151009
47005,48994,0,,-1.3151009
47005,21720,0,,-1.2722173
47005,2507,0,,-1.3896518
47005,55343,0,,-1.3151009
47005,36293,0,,-1.3151009
47005,29984,0,,-1.3151009
47005,2229,0,,-1.2722173
47005,33086,0,,-1.3151009
47005,51400,0,,-1.3151009
47005,24040,0,,-1.3151009
47005,22944,0,,-1.3151009
47005,4172,0,,-1.3896518
47005,59588,0,,-1.3151009
47005,24469,0,,-1.3151009
47005,50111,0,,-1.6537907
47005,18989,0,,-1.7974709
47005,28466,0,,-1.3151009
47005,36865,0,,-1.3151009
47005,44347,0,,-1.3151009
47005,55837,0,,1.3887264
47005,42013,0,,-1.3151009
47005,19215,0,,-1.3151009
47005,24250,0,,-1.3151009
47005,24972,0,,-1.3151009
47005,56939,0,,-1.3151009
47005,5749,0,,-1.3151009
47005,11683,0,,1.3887264
47005,23221,0,,1.3887264
47005,35615,0,,-1.1351911
47005,46553,0,,-1.3151009
47005,27593,0,,-1.3151009
47005,49585,0,,-0.9987303
47005,3763,0,,-1.3151009
47005,44976,0,,-1.3151009
47005,39125,0,,-1.3151009
47005,63177,0,,-1.3151009
47005,52564,0,,-1.2722173
47005,12447,0,,-1.3896518
47005,33114,0,,-1.3151009
47005,12097,0,,-1.3151009
47005,26599,0,,1.3887264
47005,60818,0,,-1.3151009
47005,54831,0,,-1.3896518
47005,6217,0,,-1.3151009
47005,16216,0,,-1.3896518
47005,25924,0,,-1.3151009
47005,56933,0,,1.3887264
47005,20530,0,,-1.3896518
47005,8469,0,,1.3887264
47005,52738,0,,-1.3896518
47005,64297,0,,-1.3151009
47005,51947,0,,-1.3896518
47005,47202,0,,-1.3896518
47005,63688,0,,1.3887264
47005,51980,0,,-1.3151009
47005,38869,0,,-1.3151009
47005,33345,0,,-1.3151009
47005,47433,0,,-1.3151009
47005,24946,0,,-1.3151009
47005,7075,0,,-1.3151009
47005,61799,0,,-1.2722173
47005,28506,0,,1.3887264
47005,18479,0,,-1.3151009
47005,798,0,,-1.3151009
47005,5056,0,,-1.3151009
47005,39790,0,,-1.2722173
47005,43497,0,,1.3887264
47005,6849,0,,-1.3151009
47005,47065,0,,-1.3151009
47005,16593,0,,-1.3151009
47005,49676,0,,-1.3896518
47005,14160,0,,-1.3151009
47005,44585,0,,-1.3151009
47005,56225,0,,-1.3896518
47005,34567,0,,-1.3151009
47005,63494,0,,-1.3896518
47005,33207,0,,-1.3151009
47005,36195,0,,-1.3896518
47005,39530,0,,-1.3896518
47005,45682,0,,-1.2722173
47005,63037,0,,-1.3151009
47005,49733,0,,-1.3896518
47005,10001,0,,1.3887264
47005,32648,0,,-1.3896518
47005,29083,0,,-1.3896518
47005,5130,0,,-1.3151009
47005,40724,0,,-1.3151009
47005,41666,0,,-1.3151009
47005,36669,0,,-1.3151009
47005,36355,0,,-1.3151009
47005,11902,0,,-1.441858
47005,33770,0,,-1.3151009
47005,25939,0,,-1.3151009
14244,47946,0,,-1.3896518
14244,58189,0,,-1.3151009
14244,37929,0,,-1.7974709
14244,30726,0,,-1.2722173
14244,38595,0,,-1.3151009
14244,57545,0,,-1.3151009
14244,30042,0,,1.3887264
14244,12159,0,,-1.3151009
14244,132,0,,-1.3151009
14244,7995,0,,-1.3151009
14244,58788,0,,1.3887264
14244,56077,0,,-1.1351911
14244,51187,0,,-1.3151009
14244,75,0,,-1.3151009
14244,7790,0,,1.3887264
14244,1612,0,,-1.3151009
14244,27708,0,,-1.3151009
14244,46470,0,,1.3887264
14244,29783,0,,-1.3151009
14244,35698,0,,-1.3151009
14244,61413,0,,-1.3151009
14244,61440,0,,-1.3151009
14244,23432,0,,-1.9378508
14244,7397,0,,-1.3151009
14244,14655,0,,-1.9378508
14244,34671,0,,-1.3151009
14244,41131,0,,-1.9378508
14244,47508,0,,-1.3896518
14244,30462,0,,-1.3151009
14244,36067,0,,-1.3151009
14244,50334,0,,-1.3151009
14244,41187,0,,-1.3151009
14244,46686,0,,-1.3151009
14244,23729,0,,-1.3151009
14244,11579,0,,-1.3896518
14244,51103,0,,-1.3151009
14244,16830,0,,-1.3151009
14244,62807,0,,-1.3151009
14244,56001,0,,-1.2722173
14244,50162,0,,-1.3896518
14244,57272,0,,-1.3151009
14244,5764,0,,-1.3151009
14244,35133,0,,-1.3151009
14244,9512,0,,-1.2722173
14244,37748,0,,-1.3151009
14244,27209,0,,-1.3896518
14244,6994,0,,-1.1351911
14244,53108,0,,-1.3151009
14244,15682,0,,-0.7372473
14244,22482,0,,-0.8658294
14244,42971,0,,1.3887264
14244,58408,0,,-1.3151009
14244,47792,0,,-1.3694435
14244,40571,0,,-1.2722173
14244,5678,0,,1.3887264
14244,27258,0,,-1.3151009
14244,55392,0,,-1.2722173
14244,25330,0,,1.3887264
14244,47569,0,,-1.3151009
14244,43436,0,,1.3887264
14244,54390,0,,-1.3151009
14244,39160,0,,-1.3896518
14244,37477,0,,-1.3151009
14244,36243,0,,-1.2977182
14244,28939,0,,-1.3151009
14244,7434,0,,-1.3151009
14244,17739,0,,-1.3151009
14244,50271,0,,-1.3151009
14244,5589,0,,-1.3896518
14244,47004,0,,1.3887264
14244,33359,0,,-1.3151009
14244,54247,0,,-1.3151009
14244,50811,0,,-1.3151009
14244,7172,0,,-1.3896518
14244,17520,0,,-1.3151009
14244,14603,0,,-1.3896518
14244,53255,0,,-1.3151009
14244,12219,0,,-1.3151009
14244,9093,0,,-1.3896518
14244,8758,0,,-0.69245744
14244,26435,0,,-1.2722173
14244,34971,0,,-1.2303977
14244,52968,0,,-1.3151009
14244,5983,0,,-1.3896518
14244,5231,0,,-1.3151009
14244,60256,0,,-1.3151009
14244,59415,0,,1.3887264
14244,18482,0,,-1.3151009
14244,21394,0,,-1.3896518
14244,27392,0,,-1.3151009
14244,43634,0,,-1.1351911
14244,22129,0,,-0.9987303
14244,61007,0,,-1.3151009
14244,38829,0,,-1.3151009
14244,34853,0,,-1.3151009
14244,24595,0,,-1.3151009
14244,26240,0,,1.3887264
14244,31070,0,,-1.3896518
14244,43178,0,,-1.3151009
30633,26061,0,,-1.3151009
30633,25929,0,,-1.3151009
30633,28341,0,,-1.3151009
30633,53317,0,,-1.3896518
30633,20069,0,,-1.3151009
30633,3442,0,,-1.3151009
30633,9821,0,,-1.3151009
30633,37620,0,,-0.7372473
30633,30481,0,,-1.1351911
30633,60104,0,,-1.3151009
30633,32099,0,,-1.3151009
30633,31815,0,,-1.3896518
30633,25394,0,,-1.2722173
30633,6528,0,,-1.3151009
30633,15076,0,,-1.3151009
30633,20724,0,,-1.3151009
30633,16021,0,,-1.3151009
30633,13190,0,,-2.1880448
30633,51050,0,,-1.3151009
30633,8332,0,,-1.3151009
30633,48928,0,,-1.3151009
30633,3007,0,,-1.3151009
30633,44933,0,,-1.3151009
30633,32125,0,,-1.3151009
30633,3749,0,,-1.3151009
30633,42138,0,,-1.3151009
30633,12646,0,,-1.3336029
30633,35367,0,,-1.3151009
30633,21509,0,,1.3887264
30633,7477,0,,-0.7372473
30633,32814,0,,-1.6394143
30633,44091,0,,-1.3151009
30633,59294,0,,-1.2722173
30633,14153,0,,1.3887264
30633,57957,0,,1.3887264
30633,26008,0,,-1.3151009
30633,5842,0,,-1.3151009
30633,25954,0,,-1.3151009
30633,39860,0,,-1.2722173
30633,35131,0,,-1.3151009
30633,24456,0,,1.3887264
30633,44380,0,,-1.3896518
30633,30349,0,,-1.1351911
30633,40291,0,,-1.3151009
30633,39205,0,,-1.3151009
30633,63659,0,,-1.3151009
30633,44127,0,,-1.3151009
30633,26496,0,,-1.2722173
30633,1972,0,,-1.3151009
30633,11216,0,,1.3887264
30633,16464,0,,-1.1351911
30633,12494,0,,-1.3151009
30633,42557,0,,-1.3151009
30633,56441,0,,-1.3151009
30633,1839,0,,-1.3151009
30633,25600,0,,-1.3151009
30633,16981,0,,-1.3896518
30633,10434,0,,-1.3151009
30633,40424,0,,1.3887264
30633,58869,0,,-1.3151009
30633,8226,0,,-1.3151009
30633,26280,0,,-1.3151009
30633,41543,0,,-1.3151009
30633,1493,0,,-1.2722173
30633,35449,0,,1.3887264
30633,17772,0,,-1.3151009
30633,10030,0,,-1.2722173
30633,46771,0,,-1.3151009
30633,44400,0,,-1.1351911
30633,49955,0,,-1.3151009
30633,49890,0,,-1.3151009
30633,10615,0,,-1.3896518
30633,29965,0,,1.3887264
30633,14968,0,,-1.3151009
30633,46779,0,,-1.2722173
30633,31576,0,,-2.1880448
30633,25634,0,,-1.3151009
30633,17000,0,,-1.2722173
30633,62202,0,,-1.3151009
30633,21611,0,,-1.3151009
30633,59084,0,,1.3887264
30633,60862,0,,-1.9378508
30633,53741,0,,-1.3151009
30633,57358,0,,1.3887264
30633,52347,0,,-0.9987303
30633,56355,0,,-1.3151009
30633,15876,0,,-1.3151009
30633,29181,0,,-1.3151009
30633,10506,0,,-1.3896518
30633,28653,0,,-1.3896518
30633,15336,0,,-1.3151009
30633,29175,0,,-0.8658294
30633,40103,0,,-1.3151009
30633,28134,0,,-1.3151009
30633,5743,0,,-1.3151009
30633,34330,0,,-1.3151009
30633,35068,0,,-1.3151009
30633,24732,0,,-1.3151009
30633,29695,0,,-1.3896518
6059,12487,0,,-1.2722173
6059,3773,0,,-1.2722173
6059,62959,0,,-1.3896518
6059,19226,0,,-1.3151009
6059,22610,0,,-1.1351911
6059,10913,0,,-1.3151009
6059,57307,0,,-1.3151009
6059,61547,0,,1.3887264
6059,30393,0,,-1.3896518
6059,53323,0,,-1.2722173
6059,62683,0,,-1.3151009
6059,48709,0,,-1.3896518
6059,6363,0,,1.3887264
6059,27967,0,,-1.3151009
6059,53944,0,,-1.3896518
6059,6267,0,,-1.3151009
6059,31344,0,,-1.3151009
6059,15428,0,,-1.3151009
6059,35683,0,,-1.3896518
6059,55740,0,,1.3887264
6059,6339,0,,-1.1351911
6059,34926,0,,-1.3151009
6059,53782,0,,-1.9378508
6059,22616,0,,0.10364179
6059,22125,0,,-1.3151009
6059,22453,0,,-1.3151009
6059,10242,0,,-1.3151009
6059,52548,0,,-1.3151009
6059,7007,0,,1.3887264
6059,4255,0,,-1.2722173
6059,38281,0,,-0.9987303
6059,7418,0,,-1.3151009
6059,60566,0,,-1.3151009
6059,27711,0,,-1.3151009
6059,37337,0,,-1.3151009
6059,47221,0,,-1.3151009
6059,49974,0,,-1.3151009
6059,39754,0,,-0.69245744
6059,11577,0,,-1.2722173
6059,44052,0,,-1.3151009
6059,25447,0,,-1.3151009
6059,31433,0,,-1.3151009
6059,6168,0,,-1.2722173
6059,29047,0,,1.3887264
6059,61732,0,,-1.3896518
6059,21576,0,,-1.3151009
6059,30909,0,,-1.6537907
6059,43217,0,,-1.3151009
6059,35244,0,,1.3887264
6059,26107,0,,-1.2722173
6059,59956,0,,-1.3151009
6059,3407,0,,-1.3151009
6059,24731,0,,-1.3896518
6059,39600,0,,-1.1351911
6059,14246,0,,1.3887264
6059,23812,0,,-1.3151009
6059,53206,0,,-1.3151009
6059,59705,0,,-1.3151009
6059,53758,0,,-1.9378508
6059,27690,0,,-1.3151009
6059,54021,0,,-1.1351911
6059,5521,0,,-1.1351911
6059,63877,0,,-1.3151009
6059,43454,0,,-1.9378508
6059,38550,0,,-1.3896518
6059,38274,0,,-0.8698792
6059,2420,0,,-1.3151009
6059,27984,0,,-1.3151009
6059,56861,0,,1.3887264
6059,9683,0,,-1.3151009
6059,27843,0,,-1.3151009
6059,33782,0,,-1.3151009
6059,52296,0,,-1.3151009
6059,33141,0,,-1.3151009
6059,55137,0,,-1.3151009
6059,59315,0,,-1.3336029
6059,23087,0,,-0.7692068
6059,37629,0,,-1.3151009
6059,9037,0,,-1.9268174
6059,14438,0,,-1.3151009
6059,10307,0,,-0.9987303
6059,44566,0,,-1.3151009
6059,21466,0,,-1.3151009
6059,19422,0,,-1.2722173
6059,48855,0,,-1.3896518
6059,44735,0,,-1.3151009
6059,51540,0,,-1.3896518
6059,17620,0,,-1.3151009
6059,53624,0,,-1.3151009
6059,18148,0,,-0.9987303
6059,32572,0,,-1.2722173
6059,59119,0,,-1.3151009
6059,13039,0,,-1.3896518
6059,8501,0,,1.3887264
6059,40217,0,,-1.3151009
6059,43000,0,,-1.3896518
6059,45275,0,,-1.3151009
6059,27917,0,,-1.3151009
6059,11032,0,,-1.3151009
14262,2043,0,,-0.96578264
14262,60369,0,,-0.0285375
14262,54764,0,,-0.96578264
14262,50854,0,,-0.0285375
14262,8553,0,,-0.0285375
14262,24805,0,,-0.96578264
14262,59014,0,,-0.0285375
14262,5723,0,,-0.0285375
14262,55025,0,,-0.96578264
14262,8695,0,,-0.0285375
14262,15630,0,,-2.2565715
14262,39968,0,,-1.6439005
14262,13030,0,,-0.0285375
14262,16273,0,,-0.0285375
14262,19421,0,,-1.6439005
14262,26503,0,,-0.0285375
14262,60976,0,,-0.0285375
14262,42985,0,,-0.96578264
14262,30398,0,,-0.96578264
14262,31887,0,,-0.0285375
14262,40613,0,,-0.0285375
14262,58316,0,,-0.0285375
14262,28041,0,,-0.0285375
14262,40199,0,,-1.6439005
14262,31434,0,,-0.0285375
14262,49782,0,,-0.96578264
14262,62819,0,,-1.6622169
14262,4057,0,,-1.6622169
14262,45955,0,,-0.96578264
14262,49141,0,,-0.0285375
14262,40927,0,,-2.847474
14262,55351,0,,-2.466929
14262,5178,0,,-1.6439005
14262,56353,0,,-0.0285375
14262,18467,0,,-4.861606
14262,11428,0,,-1.6622169
14262,31786,0,,-0.96578264
14262,48662,0,,-0.0285375
14262,2961,0,,-0.96578264
14262,17743,0,,-0.0285375
14262,52587,0,,-0.0285375
14262,38763,0,,-0.96578264
14262,19859,0,,-0.0285375
14262,11271,0,,-0.96578264
14262,45908,0,,-0.0285375
14262,51373,0,,-0.96578264
14262,51357,0,,-0.96578264
14262,19950,0,,-0.0285375
14262,58740,0,,-0.0285375
14262,45637,0,,-0.96578264
14262,38390,0,,-0.0285375
14262,7477,0,,-3.973548
14262,3736,0,,-0.96578264
14262,5529,0,,-0.0285375
14262,18775,0,,-0.96578264
14262,61134,0,,-1.6622169
14262,48424,0,,-0.96578264
14262,41126,0,,-0.0285375
14262,21816,0,,-0.96578264
14262,5406,0,,-1.6439005
14262,18857,0,,-0.0285375
14262,23356,0,,-0.96578264
14262,12846,0,,-0.0285375
14262,47375,0,,-0.96578264
14262,54154,0,,-0.0285375
14262,6016,0,,-0.0285375
14262,50963,0,,-0.0285375
14262,58367,0,,-0.96578264
14262,20278,0,,-0.0285375
14262,55603,0,,-0.0285375
14262,35743,0,,-0.0285375
14262,44439,0,,5.9645276
14262,16259,0,,-0.0285375
14262,48901,0,,-0.0285375
14262,17005,0,,-0.96578264
14262,27672,0,,-0.0285375
14262,39476,0,,-0.0285375
14262,28807,0,,-0.96578264
14262,37947,0,,-0.0285375
14262,40670,0,,2.6919072
14262,22046,0,,-0.0285375
14262,36466,0,,-0.96578264
14262,47933,0,,-0.96578264
14262,61076,0,,-1.6622169
14262,3740,0,,-0.96578264
14262,62324,0,,-0.0285375
14262,47677,0,,-0.0285375
14262,35099,0,,-0.0285375
14262,7988,0,,-0.0285375
14262,34690,0,,-0.0285375
14262,45248,0,,-0.0285375
14262,1782,0,,-0.0285375
14262,8097,0,,-0.0285375
14262,26652,0,,-0.0285375
14262,24478,0,,-1.6439005
14262,14990,0,,-0.0285375
14262,4664,0,,-0.0285375
14262,208,0,,-0.0285375
14262,50066,0,,-1.6622169
30669,61234,0,,-1.3151009
30669,44989,0,,-1.6537907
30669,32395,0,,-1.3151009
30669,26607,0,,-1.3151009
30669,8901,0,,-1.3151009
30669,18633,0,,-1.3896518
30669,57929,0,,-1.3151009
30669,19905,0,,-0.9987303
30669,24498,0,,-1.3151009
30669,13354,0,,-1.2722173
30669,52796,0,,1.3887264
30669,38557,0,,-1.3151009
30669,60558,0,,1.3887264
30669,5342,0,,-1.2722173
30669,21056,0,,-1.3896518
30669,64235,0,,-1.3151009
30669,495,0,,-1.2722173
30669,2490,0,,-1.3151009
30669,12569,0,,-0.9987303
30669,46251,0,,-1.3151009
30669,6409,0,,-1.3151009
30669,8850,0,,-1.3151009
30669,1328,0,,-1.3151009
30669,57904,0,,1.3887264
30669,31286,0,,-1.3151009
30669,18844,0,,-1.3896518
30669,46798,0,,-1.3151009
30669,48707,0,,-1.3151009
30669,21655,0,,-1.3151009
30669,39880,0,,-1.1351911
30669,38945,0,,-1.3151009
30669,29082,0,,-1.3151009
30669,4567,0,,-1.3151009
30669,20092,0,,1.3887264
30669,20066,0,,-1.3151009
30669,39110,0,,-1.2722173
30669,6025,0,,-1.1351911
30669,27520,0,,-1.2722173
30669,13946,0,,-1.3151009
30669,24216,0,,-1.3151009
30669,54523,0,,-1.3151009
30669,57055,0,,-1.3151009
30669,45251,0,,-1.3151009
30669,58256,0,,-1.3151009
30669,16677,0,,-1.3896518
30669,436,0,,-1.3151009
30669,39681,0,,-1.3151009
30669,26057,0,,-1.3896518
30669,63678,0,,-1.3151009
30669,52753,0,,-1.3896518
30669,7974,0,,-1.3151009
30669,39834,0,,-1.3151009
30669,52954,0,,1.3887264
30669,39228,0,,-1.3151009
30669,4660,0,,-1.3151009
30669,35015,0,,-1.3151009
30669,45557,0,,-1.2722173
30669,37370,0,,-1.3151009
30669,35207,0,,-1.3151009
30669,45458,0,,-1.2722173
30669,60214,0,,-1.3896518
30669,36528,0,,-1.3151009
30669,357,0,,-1.3151009
30669,812,0,,-1.3151009
30669,52943,0,,-1.3151009
30669,16917,0,,-1.1351911
30669,60877,0,,-1.3151009
30669,50867,0,,-1.3896518
30669,32507,0,,-1.3151009
30669,39550,0,,-1.9378508
30669,19303,0,,1.3887264
30669,52964,0,,-0.9987303
30669,45279,0,,1.3887264
30669,3770,0,,-1.3151009
30669,35963,0,,-1.1351911
30669,24845,0,,-1.3151009
30669,48964,0,,-1.3896518
30669,8261,0,,-0.9987303
30669,502,0,,-1.2722173
30669,48331,0,,1.3887264
30669,19781,0,,-1.3896518
30669,11999,0,,-1.3151009
30669,3386,0,,-1.3151009
30669,43421,0,,-1.3151009
30669,48769,0,,-1.3151009
30669,52659,0,,-1.3896518
30669,35262,0,,-1.3151009
30669,21929,0,,-1.3151009
30669,63585,0,,-1.3151009
30669,11800,0,,-1.3151009
30669,3521,0,,-1.2722173
30669,45545,0,,-1.3151009
30669,31932,0,,-2.4371488
30669,44309,0,,-1.3151009
30669,7239,0,,-1.9378508
30669,9961,0,,-1.2722173
30669,36865,0,,-1.3151009
30669,11417,0,,-1.3151009
30669,26723,0,,1.3887264
14300,42251,0,,-1.3151009
14300,14496,0,,1.3887264
14300,40425,0,,1.3887264
14300,48137,0,,-1.7974709
14300,2745,0,,-1.3896518
14300,14591,0,,-1.1351911
14300,32435,0,,-1.3151009
14300,44365,0,,-1.3151009
14300,34489,0,,-1.2722173
14300,6217,0,,-1.3151009
14300,10791,0,,-1.3151009
14300,49573,0,,-1.2722173
14300,62990,0,,-1.2722173
14300,46621,0,,-1.2722173
14300,20217,0,,-1.3151009
14300,22981,0,,-1.3151009
14300,42393,0,,-1.3151009
14300,29932,0,,1.3887264
14300,45224,0,,-1.3151009
14300,37536,0,,-1.3151009
14300,20980,0,,-1.3151009
14300,5590,0,,-1.3151009
14300,32847,0,,-1.3151009
14300,61125,0,,-1.1351911
14300,14106,0,,-1.3151009
14300,52079,0,,-1.3896518
14300,19639,0,,-1.1351911
14300,62281,0,,-1.2303977
14300,60034,0,,-1.3151009
14300,12170,0,,-1.3151009
14300,3007,0,,-1.3151009
14300,51162,0,,-1.9378508
14300,46330,0,,-1.3151009
14300,10746,0,,-1.3896518
14300,8894,0,,-1.1351911
14300,14144,0,,-1.3151009
14300,13244,0,,-1.3896518
14300,2599,0,,-1.3151009
14300,11492,0,,-1.1351911
14300,19656,0,,1.3887264
14300,867,0,,-1.3151009
14300,35057,0,,-0.9987303
14300,36258,0,,-1.3151009
14300,19512,0,,-1.3151009
14300,13961,0,,-1.647772
14300,17708,0,,-1.3151009
14300,10118,0,,-1.3151009
14300,33188,0,,-1.3151009
14300,46185,0,,-1.3896518
14300,7268,0,,-1.3151009
14300,51696,0,,-1.3896518
14300,48114,0,,-1.3896518
14300,62126,0,,-1.3151009
14300,492,0,,-1.3151009
14300,11299,0,,-1.3151009
14300,7928,0,,-1.3151009
14300,34403,0,,-1.3151009
14300,1388,0,,-1.3151009
14300,5877,0,,-1.3151009
14300,33716,0,,-1.3151009
14300,19181,0,,-1.3151009
14300,43608,0,,1.3887264
14300,26205,0,,-1.2722173
14300,55967,0,,1.3887264
14300,18749,0,,-1.3151009
14300,61104,0,,-1.9378508
14300,32939,0,,-1.3151009
14300,50824,0,,-1.7508057
14300,4529,0,,-0.9614888
14300,2559,0,,-1.1351911
14300,54084,0,,-1.3151009
14300,40913,0,,1.3887264
14300,25198,0,,-1.3151009
14300,49251,0,,-1.3151009
14300,39398,0,,1.3887264
14300,23168,0,,-1.3151009
14300,37323,0,,-1.2722173
14300,54956,0,,-0.8658294
14300,60846,0,,-1.3151009
14300,10520,0,,-1.3896518
14300,40500,0,,1.3887264
14300,8545,0,,-1.3151009
14300,19065,0,,-0.7372473
14300,80,0,,-1.3151009
14300,9718,0,,-1.3896518
14300,2546,0,,-1.3151009
14300,1143,0,,-0.7372473
14300,37586,0,,-1.3151009
14300,55127,0,,-1.3151009
14300,7544,0,,-1.3151009
14300,25117,0,,1.3887264
14300,35133,0,,-1.3151009
14300,22053,0,,-1.3151009
14300,46544,0,,-1.3896518
14300,52874,0,,-1.3151009
14300,4409,0,,-1.3151009
14300,5438,0,,-1.3151009
14300,13423,0,,-1.3896518
14300,35944,0,,1.3887264
30688,45571,0,,-1.3151009
30688,21989,0,,-1.3151009
